index,m,n,a,b,corr
26,0.9791260863177343,16.0,0.0006898624896997522,0.001178945270734816,1.0213189230416355
27,1.054813345164788,16.0,0.0003382017135071594,0.011283548365874401,0.9480350287412936
28,1.077314941643636,16.0,0.0002572747268081871,0.006091760965121283,0.928233668117813
29,1.1678317325681888,16.0,0.00011267201392612097,0.005768963916521392,0.8562877442976236
300,0.000026023317076740713,24.0,308305008.1568819,-308305008.15976906,38427.07665018563
301,-0.00002675566139154019,24.0,280687409.16253763,-280687409.1571427,-37375.26743839671
302,-1.1320394196500869e-6,24.0,147081704413.3053,-147081704413.33713,-883361.4648411269
303,0.0478909324909076,24.0,74.42417659556384,-74.44747305295095,20.880779470933383
304,0.06003548771659405,24.0,44.1168949240266,-44.07408678776917,16.656814794620146
305,0.09990763436566343,24.0,13.628946405999642,-13.617027283381027,10.009245102731441
306,0.10754710731962619,24.0,10.599765145041278,-10.593277888319019,9.29825101690588
307,0.1394944775832257,24.0,5.17004473475735,-5.171327310191313,7.168742571929964
308,0.16972629755014096,24.0,2.831919914148958,-2.819389823070066,5.8918388866909535
309,0.18560179646242098,24.0,1.974183458094315,-1.9385644197675764,5.387878884041251
310,0.2200632011157037,24.0,1.0884569322307867,-1.0827984491873566,4.544149112300811
311,0.24767990894810823,24.0,0.645596359028932,-0.6444443377027391,4.037469184509073
312,0.2925057829923513,24.0,0.3115145345692602,-0.3188266611679427,3.4187358272713153
313,0.33001458039993015,24.0,0.1710121030186825,-0.18241813028285883,3.0301691482483712
314,0.37247053715478906,24.0,0.08832538572216707,-0.07980283790999855,2.6847761104509216
315,0.4013196976005531,24.0,0.05419884606833535,-0.06061971768152633,2.4917790130384616
316,0.45445385890265466,24.0,0.02502921879524944,0.008703409653113375,2.2004434122633403
317,0.5107326901859793,24.0,0.011023941177136376,-0.008618097570655833,1.9579713991596226
318,0.5529238388621592,24.0,0.005874051909002626,-0.0023820085415116473,1.8085673463778695
319,0.5913738449707846,24.0,0.0032597349281626017,0.011828732855284763,1.6909777267024764
320,0.6716679879442098,24.0,0.0010842854716493725,-0.004317438389036198,1.488830818125967
321,0.7329998322717611,24.0,0.00046915003072377774,0.045305749670423855,1.3642567923934368
322,0.7491419974813314,24.0,0.0003389780238095847,0.006320988570465704,1.3348604181344406
323,0.8182422867645308,24.0,0.00013184635698960804,0.009749447051680987,1.2221318992864205
324,0.8918141640893543,24.0,0.00004759253240418901,0.010593512456548439,1.1213098426409451
325,0.9145750987809268,24.0,0.000033589851657515994,0.01393579834906977,1.093403922032143
326,0.9733748755150564,24.0,0.000014858931480925005,0.005846128998948849,1.0273534124977852
327,1.0029745915079356,24.0,9.012359614852665e-6,0.012794877958169963,0.9970342304449973
328,1.0972211096387257,24.0,2.6843670446564365e-6,0.012956763227734853,0.9113933292162626
329,1.203028825640518,24.0,6.670634566829256e-7,0.0040104143254132895,0.8312352777312537
600,0.013330122789612915,36.0,765.5039177009462,-765.4489933940031,75.01806365798963
601,0.038360975018695,36.0,84.42510608568782,-84.33992883898833,26.068159099518606
602,0.021210334657396985,36.0,268.88210915364124,-268.92235549124234,47.146828004019994
603,0.052876473174028674,36.0,36.52625637570558,-36.567636324814806,18.912002635061707
604,0.07466402489336464,36.0,15.654276331504784,-15.672846647979314,13.393331010861022
605,0.08981679528836244,36.0,8.891115541299767,-8.81564541007202,11.133775111764313
606,0.1140495933190796,36.0,4.360488610601278,-4.336257763420546,8.768115439064069
607,0.1415975093537112,36.0,2.0917742154962107,-2.0763194334165465,7.062271113130921
608,0.16312409556983323,36.0,1.1428794193102063,-1.1829251626175528,6.13030218807804
609,0.19341232087418467,36.0,0.558875933141886,-0.5949744265546669,5.170301434159943
610,0.21529276768429845,36.0,0.3136863019622361,-0.2524208158588293,4.644837867783754
611,0.2516451236442239,36.0,0.13641092026868104,-0.09427248858361553,3.9738501009612284
612,0.2997442160677909,36.0,0.04757632334652896,0.002206770719150356,3.3361778022560324
613,0.3318347795866683,36.0,0.022885608861552078,0.011953060373868306,3.0135478904459467
614,0.3754847707148509,36.0,0.00884802553437352,0.034189033833273666,2.6632238588430415
615,0.41094449169617525,36.0,0.0041135889965439225,0.04713518317792074,2.433418673827444
616,0.45937160812421374,36.0,0.0014638337001962576,0.04018779449754051,2.176886821724517
617,0.497838125690036,36.0,0.0006575871657911362,0.03752265514849767,2.0086850492093893
618,0.5421807822190009,36.0,0.0002570469081975992,0.03299774759188405,1.8444032558794643
619,0.593704879627249,36.0,0.00009005419962104013,0.03612382674300315,1.6843385229170404
620,0.6511596924305587,36.0,0.00002896087698088587,0.03447662494604462,1.5357215927591257
621,0.7152581964508142,36.0,7.821732611899136e-6,0.027122051484847812,1.3980965264880632
622,0.7422286810068837,36.0,4.133552544073887e-6,0.04949547225464797,1.3472936651321963
623,0.837800527100004,36.0,6.732046802848701e-7,0.03413082423925292,1.1936015407646492
624,0.8511655743824676,36.0,4.832380979891614e-7,0.0252372051213699,1.174859545659508
625,0.9101484059300549,36.0,1.483223916225565e-7,0.020326437730670274,1.098721915551924
626,1.0790901439744995,36.0,6.623020873402941e-9,0.020582093997587956,0.9267066385360586
627,0.9963463957207869,36.0,2.415175146569919e-8,0.02292937032037773,1.003667002053608
628,1.1865996432418318,36.0,7.604436672632362e-10,0.023759121455059304,0.8427442277565202
629,1.205625549763037,36.0,4.6394336995393004e-10,0.011283715755908443,0.8294449302244363
900,-1.253679584212723e-6,54.0,58595541491.10958,-58595541490.97653,-797651.9778998978
901,0.04844897627088989,54.0,29.82562379438823,-29.59995335578661,20.6402710019869
902,0.037982116775641915,54.0,47.705188979837324,-47.79468845314261,26.32817980911754
903,0.06307234157955749,54.0,12.849535571758699,-12.891296045381308,15.854810126854591
904,0.07996689549014467,54.0,6.093872718590364,-6.206142927177321,12.505174720997424
905,0.09965037964940093,54.0,2.719974891665143,-2.790366679182302,10.035084698305127
906,0.11657690801765903,54.0,1.4089600499849533,-1.3924143108134655,8.578028161876796
907,0.14468598766188753,54.0,0.5195888780999689,-0.43438867197109665,6.911519326507767
908,0.16327420482239444,54.0,0.26331161893788924,-0.21837184387713274,6.124666177904677
909,0.187408260121177,54.0,0.11287995283839153,-0.1323677657955935,5.335944100614382
910,0.2176932593961074,54.0,0.04115323245696087,0.07129240484434572,4.593619493658429
911,0.25404846151766713,54.0,0.012925364469170328,-0.0021840181557910288,3.936256862277663
912,0.2864867327631562,54.0,0.004706679761874298,0.059207522165475826,3.4905630370908596
913,0.33232166534303376,54.0,0.0011617107157284947,0.09246644251892895,3.0091327297838553
914,0.37839410457657635,54.0,0.00028620363843371915,0.061338039104633056,2.6427473047419747
915,0.4097438307808618,54.0,0.00010449572695157356,0.1128896961656584,2.4405492526739656
916,0.43881709823423376,54.0,0.00004039850183966173,0.045621269091732516,2.2788537730729344
917,0.49249431168822627,54.0,8.396157492928444e-6,0.05779623502611043,2.0304803045787265
918,0.523898899288763,54.0,3.2351928347419327e-6,0.06345901933011205,1.908765224278166
919,0.5933353943582371,54.0,4.2403795675489225e-7,0.06313928847637751,1.6853874040021144
920,0.6420490141457911,54.0,1.0617174485714124e-7,0.04543569939342836,1.5575134887956208
921,0.7055264616516238,54.0,1.61775071783908e-8,0.05854009680284208,1.4173812810068376
922,0.7186179846095595,54.0,1.0068250624262377e-8,0.05181710800326999,1.3915599406314905
923,0.799188668240538,54.0,1.0293760612854958e-9,0.03472017055440499,1.2512689928419034
924,0.8620670047443804,54.0,1.6997913622143626e-10,0.04683451202188791,1.1600026384219628
925,0.06831400460825751,54.0,2.4134026816683045,-2.579633057587171,14.638286918391609
926,0.9497950597095698,54.0,1.3071316229244674e-11,0.054729752574092884,1.0528587085994972
927,2.680474032312702e-6,54.0,91691666292.8312,-91691666271.57187,373068.3408774545
928,1.1261901571653126,54.0,9.024714838303017e-14,0.03930045811660215,0.8879495115789853
929,1.0595531977557895,54.0,5.085910825091022e-13,0.03948981402458315,0.9437940465075964
2360,0.09619912082029947,16.0,23.03912605535841,-23.041811992644476,10.395105396732326
2460,0.09606680460480096,36.0,7.616900022596708,-7.5987391024556405,10.409422943896114
